pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 68
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7efd85aef610>
No agent are not learnable.
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nfsp', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'eta': 0.1}}
Save models to : /home/zihan/research/MARS/data/model/20211120_1257/pettingzoo_surround_v1_nfsp. 
 Save logs to: /home/zihan/research/MARS/data/log/20211120_1257/pettingzoo_surround_v1_nfsp.
Episode: 1, avg. length 1113.0
first_0:                 episode reward: -7.0000,                 loss: nan
second_0:                 episode reward: 7.0000,                 loss: nan
Episode: 21, avg. length 1524.7
first_0:                 episode reward: -2.9000,                 loss: nan
second_0:                 episode reward: 2.9000,                 loss: nan
Episode: 41, avg. length 1718.65
first_0:                 episode reward: -0.7500,                 loss: 0.0429
second_0:                 episode reward: 0.7500,                 loss: 0.0437
Episode: 61, avg. length 1756.2
first_0:                 episode reward: 0.1000,                 loss: 0.0421
second_0:                 episode reward: -0.1000,                 loss: 0.0437
Episode: 81, avg. length 1880.3
first_0:                 episode reward: -1.7000,                 loss: 0.0432
second_0:                 episode reward: 1.7000,                 loss: 0.0497
Episode: 101, avg. length 1658.3
first_0:                 episode reward: 6.2000,                 loss: 0.0398
second_0:                 episode reward: -6.2000,                 loss: 0.0454
Episode: 121, avg. length 1975.1
first_0:                 episode reward: 2.6500,                 loss: 0.0372
second_0:                 episode reward: -2.6500,                 loss: 0.0432
Episode: 141, avg. length 1948.15
first_0:                 episode reward: -0.6000,                 loss: 0.0395
second_0:                 episode reward: 0.6000,                 loss: 0.0398
Episode: 161, avg. length 1997.45
first_0:                 episode reward: 4.5500,                 loss: 0.0394
second_0:                 episode reward: -4.5500,                 loss: 0.0441
Episode: 181, avg. length 1902.9
first_0:                 episode reward: 3.7000,                 loss: 0.0415
second_0:                 episode reward: -3.7000,                 loss: 0.0467
Episode: 201, avg. length 1830.4
first_0:                 episode reward: 3.7500,                 loss: 0.0443
second_0:                 episode reward: -3.7500,                 loss: 0.0436
Episode: 221, avg. length 1706.9
first_0:                 episode reward: 4.4000,                 loss: 0.0413
second_0:                 episode reward: -4.4000,                 loss: 0.0422
Episode: 241, avg. length 1592.05
first_0:                 episode reward: 5.3000,                 loss: 0.0387
second_0:                 episode reward: -5.3000,                 loss: 0.0444
Episode: 261, avg. length 1903.3
first_0:                 episode reward: 2.7500,                 loss: 0.0389
second_0:                 episode reward: -2.7500,                 loss: 0.0443
Episode: 281, avg. length 1869.05
first_0:                 episode reward: 0.4500,                 loss: 0.0414
second_0:                 episode reward: -0.4500,                 loss: 0.0453
Episode: 301, avg. length 2127.5
first_0:                 episode reward: 0.4500,                 loss: 0.0505
second_0:                 episode reward: -0.4500,                 loss: 0.0456
Episode: 321, avg. length 2199.55
first_0:                 episode reward: 0.7500,                 loss: 0.0458
second_0:                 episode reward: -0.7500,                 loss: 0.0435
Episode: 341, avg. length 2273.05
first_0:                 episode reward: -0.4000,                 loss: 0.0431
second_0:                 episode reward: 0.4000,                 loss: 0.0419
Episode: 361, avg. length 1960.0
first_0:                 episode reward: -1.8000,                 loss: 0.0429
second_0:                 episode reward: 1.8000,                 loss: 0.0415
Episode: 381, avg. length 1776.0
first_0:                 episode reward: -3.4500,                 loss: 0.0388
second_0:                 episode reward: 3.4500,                 loss: 0.0456
Episode: 401, avg. length 1614.4
first_0:                 episode reward: 5.5500,                 loss: 0.0384
second_0:                 episode reward: -5.5500,                 loss: 0.0436
Episode: 421, avg. length 1759.5
first_0:                 episode reward: 4.5500,                 loss: 0.0395
second_0:                 episode reward: -4.5500,                 loss: 0.0507
Episode: 441, avg. length 1806.0
first_0:                 episode reward: 2.1000,                 loss: 0.0434
second_0:                 episode reward: -2.1000,                 loss: 0.0452
Episode: 461, avg. length 1821.0
first_0:                 episode reward: 2.1500,                 loss: 0.0435
second_0:                 episode reward: -2.1500,                 loss: 0.0479
Episode: 481, avg. length 1804.4
first_0:                 episode reward: -4.4000,                 loss: 0.0467
second_0:                 episode reward: 4.4000,                 loss: 0.0445
Episode: 501, avg. length 1560.95
first_0:                 episode reward: 3.7500,                 loss: 0.0475
second_0:                 episode reward: -3.7500,                 loss: 0.0435
Episode: 521, avg. length 1541.4
first_0:                 episode reward: -1.4000,                 loss: 0.0496
second_0:                 episode reward: 1.4000,                 loss: 0.0402
Episode: 541, avg. length 2068.7
first_0:                 episode reward: 1.6500,                 loss: 0.0479
second_0:                 episode reward: -1.6500,                 loss: 0.0408
Episode: 561, avg. length 1905.55
first_0:                 episode reward: -3.0500,                 loss: 0.0483
second_0:                 episode reward: 3.0500,                 loss: 0.0433
Episode: 581, avg. length 2032.35
first_0:                 episode reward: -0.5000,                 loss: 0.0405
second_0:                 episode reward: 0.5000,                 loss: 0.0441
Episode: 601, avg. length 1943.0
first_0:                 episode reward: 1.5500,                 loss: 0.0411
second_0:                 episode reward: -1.5500,                 loss: 0.0445
Episode: 621, avg. length 1662.5
first_0:                 episode reward: -5.8500,                 loss: 0.0358
