pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 13
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fd15596d190>
No agent are not learnable.
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nfsp', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'eta': 0.1}}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243/pettingzoo_tennis_v2_nfsp. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243/pettingzoo_tennis_v2_nfsp.
Episode: 1, avg. length 6766.0
first_0:                 episode reward: 1.0000,                 loss: nan
second_0:                 episode reward: -1.0000,                 loss: nan
Episode: 21, avg. length 6561.65
first_0:                 episode reward: 10.4000,                 loss: 0.0558
second_0:                 episode reward: -10.4000,                 loss: 0.0476
Episode: 41, avg. length 4240.3
first_0:                 episode reward: -17.6000,                 loss: 0.0346
second_0:                 episode reward: 17.6000,                 loss: 0.0268
Episode: 61, avg. length 5468.05
first_0:                 episode reward: -13.9000,                 loss: 0.0275
second_0:                 episode reward: 13.9000,                 loss: 0.0256
Episode: 81, avg. length 8606.6
first_0:                 episode reward: -30.3000,                 loss: 0.0240
second_0:                 episode reward: 30.3000,                 loss: 0.0242
Episode: 101, avg. length 9392.1
first_0:                 episode reward: -10.3000,                 loss: 0.0243
second_0:                 episode reward: 10.3000,                 loss: 0.0229
Episode: 121, avg. length 8405.2
first_0:                 episode reward: -19.2500,                 loss: 0.0263
second_0:                 episode reward: 19.2500,                 loss: 0.0279
Episode: 141, avg. length 8920.6
first_0:                 episode reward: -13.4000,                 loss: 0.0254
second_0:                 episode reward: 13.4000,                 loss: 0.0285
Episode: 161, avg. length 8878.9
first_0:                 episode reward: -66.5500,                 loss: 0.0295
second_0:                 episode reward: 66.5500,                 loss: 0.0264
Episode: 181, avg. length 9662.85
first_0:                 episode reward: -29.2500,                 loss: 0.0318
second_0:                 episode reward: 29.2500,                 loss: 0.0296
Episode: 201, avg. length 9429.45
first_0:                 episode reward: -7.0500,                 loss: 0.0304
second_0:                 episode reward: 7.0500,                 loss: 0.0334
Episode: 221, avg. length 9292.6
first_0:                 episode reward: 15.8000,                 loss: 0.0290
second_0:                 episode reward: -15.8000,                 loss: 0.0268
Episode: 241, avg. length 8225.4
first_0:                 episode reward: 58.1000,                 loss: 0.0273
second_0:                 episode reward: -58.1000,                 loss: 0.0322
Episode: 261, avg. length 8373.85
first_0:                 episode reward: -35.7500,                 loss: 0.0295
second_0:                 episode reward: 35.7500,                 loss: 0.0279
Episode: 281, avg. length 8171.85
