pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
SlimeVolley-v0 slimevolley
Load SlimeVolley-v0 environment in type slimevolley.
Env observation space: Box(-3.4028234663852886e+38, 3.4028234663852886e+38, (12,), float32) action space: Discrete(6)
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f3ca04e52d0>
No agent are not learnable.
Arguments:  {'env_name': 'SlimeVolley-v0', 'env_type': 'slimevolley', 'num_envs': 1, 'ram': True, 'seed': 1122, 'against_baseline': False, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 32, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '2e-5', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False}, 'marl_method': 'fictitious_selfplay', 'marl_spec': {'selfplay_score_delta': 4.0, 'trainable_agent_idx': 1, 'opponent_idx': 0}}
Episode: 1, avg. length 699.0
first_0:                 episode reward: 1.0000,                 loss: 0.0097
second_0:                 episode reward: -1.0000,                 loss: 0.0091
Episode: 21, avg. length 607.2
first_0:                 episode reward: 0.7500,                 loss: 0.0060
second_0:                 episode reward: -0.7500,                 loss: 0.0062
Episode: 41, avg. length 663.3
first_0:                 episode reward: 0.3500,                 loss: 0.0069
second_0:                 episode reward: -0.3500,                 loss: 0.0072
Episode: 61, avg. length 614.65
first_0:                 episode reward: 0.5500,                 loss: 0.0075
second_0:                 episode reward: -0.5500,                 loss: 0.0083
Episode: 81, avg. length 629.6
first_0:                 episode reward: -0.1000,                 loss: 0.0079
second_0:                 episode reward: 0.1000,                 loss: 0.0093
Episode: 101, avg. length 667.65
first_0:                 episode reward: 0.3000,                 loss: 0.0084
second_0:                 episode reward: -0.3000,                 loss: 0.0101
Episode: 121, avg. length 603.1
first_0:                 episode reward: 0.0000,                 loss: 0.0091
second_0:                 episode reward: 0.0000,                 loss: 0.0103
Episode: 141, avg. length 603.45
first_0:                 episode reward: 0.8500,                 loss: 0.0091
second_0:                 episode reward: -0.8500,                 loss: 0.0104
Episode: 161, avg. length 641.45
first_0:                 episode reward: -0.6500,                 loss: 0.0091
second_0:                 episode reward: 0.6500,                 loss: 0.0102
Episode: 181, avg. length 640.55
first_0:                 episode reward: 1.4500,                 loss: 0.0089
second_0:                 episode reward: -1.4500,                 loss: 0.0102
Episode: 201, avg. length 623.05
first_0:                 episode reward: 0.1500,                 loss: 0.0088
second_0:                 episode reward: -0.1500,                 loss: 0.0097
Episode: 221, avg. length 677.55
first_0:                 episode reward: 0.4000,                 loss: 0.0088
second_0:                 episode reward: -0.4000,                 loss: 0.0097
Episode: 241, avg. length 673.6
first_0:                 episode reward: 0.1000,                 loss: 0.0088
second_0:                 episode reward: -0.1000,                 loss: 0.0096
Episode: 261, avg. length 645.7
first_0:                 episode reward: -0.4500,                 loss: 0.0094
second_0:                 episode reward: 0.4500,                 loss: 0.0097
Episode: 281, avg. length 652.65
first_0:                 episode reward: 0.5000,                 loss: 0.0097
second_0:                 episode reward: -0.5000,                 loss: 0.0097
Episode: 301, avg. length 668.0
first_0:                 episode reward: 0.4000,                 loss: 0.0101
second_0:                 episode reward: -0.4000,                 loss: 0.0099
Episode: 321, avg. length 696.2
first_0:                 episode reward: 1.2500,                 loss: 0.0103
second_0:                 episode reward: -1.2500,                 loss: 0.0103
Episode: 341, avg. length 667.35
first_0:                 episode reward: 0.1500,                 loss: 0.0103
second_0:                 episode reward: -0.1500,                 loss: 0.0102
Episode: 361, avg. length 676.0
first_0:                 episode reward: 1.4500,                 loss: 0.0103
second_0:                 episode reward: -1.4500,                 loss: 0.0104
Episode: 381, avg. length 724.25
first_0:                 episode reward: 1.1000,                 loss: 0.0106
second_0:                 episode reward: -1.1000,                 loss: 0.0103
Episode: 401, avg. length 682.3
first_0:                 episode reward: 0.8500,                 loss: 0.0101
second_0:                 episode reward: -0.8500,                 loss: 0.0104
Episode: 421, avg. length 668.7
first_0:                 episode reward: 0.9500,                 loss: 0.0102
second_0:                 episode reward: -0.9500,                 loss: 0.0104
Episode: 441, avg. length 679.3
first_0:                 episode reward: 0.9000,                 loss: 0.0102
second_0:                 episode reward: -0.9000,                 loss: 0.0103
Episode: 461, avg. length 744.1
first_0:                 episode reward: 0.0000,                 loss: 0.0103
second_0:                 episode reward: 0.0000,                 loss: 0.0101
Episode: 481, avg. length 679.55
first_0:                 episode reward: -0.0500,                 loss: 0.0101
second_0:                 episode reward: 0.0500,                 loss: 0.0099
Episode: 501, avg. length 715.95
first_0:                 episode reward: -0.8500,                 loss: 0.0100
second_0:                 episode reward: 0.8500,                 loss: 0.0101
Episode: 521, avg. length 652.8
first_0:                 episode reward: 0.0000,                 loss: 0.0099
second_0:                 episode reward: 0.0000,                 loss: 0.0097
Episode: 541, avg. length 625.0
first_0:                 episode reward: 0.1500,                 loss: 0.0099
second_0:                 episode reward: -0.1500,                 loss: 0.0096
Episode: 561, avg. length 675.65
first_0:                 episode reward: 0.7500,                 loss: 0.0100
second_0:                 episode reward: -0.7500,                 loss: 0.0096
Episode: 581, avg. length 631.95
first_0:                 episode reward: -0.3500,                 loss: 0.0098
second_0:                 episode reward: 0.3500,                 loss: 0.0096
Episode: 601, avg. length 672.9
first_0:                 episode reward: 0.3000,                 loss: 0.0100
second_0:                 episode reward: -0.3000,                 loss: 0.0097
Episode: 621, avg. length 723.4
first_0:                 episode reward: 0.5500,                 loss: 0.0098
second_0:                 episode reward: -0.5500,                 loss: 0.0099
Episode: 641, avg. length 648.85
first_0:                 episode reward: 0.5000,                 loss: 0.0097
second_0:                 episode reward: -0.5000,                 loss: 0.0098
Episode: 661, avg. length 674.8
first_0:                 episode reward: -0.1000,                 loss: 0.0098
second_0:                 episode reward: 0.1000,                 loss: 0.0099
Episode: 681, avg. length 713.1
first_0:                 episode reward: -0.2000,                 loss: 0.0099
second_0:                 episode reward: 0.2000,                 loss: 0.0099
Episode: 701, avg. length 709.1
first_0:                 episode reward: 0.1000,                 loss: 0.0103
second_0:                 episode reward: -0.1000,                 loss: 0.0097
Episode: 721, avg. length 680.15
first_0:                 episode reward: 1.0500,                 loss: 0.0103
second_0:                 episode reward: -1.0500,                 loss: 0.0101
Episode: 741, avg. length 728.55
first_0:                 episode reward: 0.4000,                 loss: 0.0102
second_0:                 episode reward: -0.4000,                 loss: 0.0098
Episode: 761, avg. length 687.75
first_0:                 episode reward: -1.7500,                 loss: 0.0099
second_0:                 episode reward: 1.7500,                 loss: 0.0099
Score delta: 4.2, udpate the opponent.
Episode: 781, avg. length 660.25
first_0:                 episode reward: 0.2000,                 loss: 0.0094
second_0:                 episode reward: -0.2000,                 loss: 0.0094
Episode: 801, avg. length 650.3
first_0:                 episode reward: 0.0000,                 loss: 0.0097
second_0:                 episode reward: 0.0000,                 loss: 0.0096
Episode: 821, avg. length 644.15
first_0:                 episode reward: -0.3000,                 loss: 0.0095
second_0:                 episode reward: 0.3000,                 loss: 0.0096
Episode: 841, avg. length 712.55
first_0:                 episode reward: -0.3000,                 loss: 0.0095
second_0:                 episode reward: 0.3000,                 loss: 0.0095
Score delta: 4.8, udpate the opponent.
Episode: 861, avg. length 666.5
first_0:                 episode reward: 1.2000,                 loss: 0.0093
second_0:                 episode reward: -1.2000,                 loss: 0.0095
Episode: 881, avg. length 702.25
first_0:                 episode reward: -1.1000,                 loss: 0.0094
second_0:                 episode reward: 1.1000,                 loss: 0.0097
Score delta: 4.8, udpate the opponent.
Episode: 901, avg. length 675.55
first_0:                 episode reward: 0.2000,                 loss: 0.0095
second_0:                 episode reward: -0.2000,                 loss: 0.0098
Episode: 921, avg. length 701.4
first_0:                 episode reward: 0.4000,                 loss: 0.0095
second_0:                 episode reward: -0.4000,                 loss: 0.0096
Episode: 941, avg. length 677.0
first_0:                 episode reward: -0.4000,                 loss: 0.0095
second_0:                 episode reward: 0.4000,                 loss: 0.0098
Episode: 961, avg. length 657.4
first_0:                 episode reward: -0.6000,                 loss: 0.0097
second_0:                 episode reward: 0.6000,                 loss: 0.0097
Episode: 981, avg. length 737.4
first_0:                 episode reward: 0.1500,                 loss: 0.0094
second_0:                 episode reward: -0.1500,                 loss: 0.0098
Episode: 1001, avg. length 625.15
first_0:                 episode reward: 0.2500,                 loss: 0.0094
second_0:                 episode reward: -0.2500,                 loss: 0.0097
Episode: 1021, avg. length 688.1
first_0:                 episode reward: -0.7500,                 loss: 0.0096
second_0:                 episode reward: 0.7500,                 loss: 0.0099
Episode: 1041, avg. length 706.25
first_0:                 episode reward: 0.0500,                 loss: 0.0095
second_0:                 episode reward: -0.0500,                 loss: 0.0099
Episode: 1061, avg. length 671.4
first_0:                 episode reward: 0.1000,                 loss: 0.0095
second_0:                 episode reward: -0.1000,                 loss: 0.0100
Episode: 1081, avg. length 665.25
first_0:                 episode reward: -0.6000,                 loss: 0.0095
second_0:                 episode reward: 0.6000,                 loss: 0.0103
Episode: 1101, avg. length 663.95
first_0:                 episode reward: -0.4500,                 loss: 0.0095
second_0:                 episode reward: 0.4500,                 loss: 0.0102
Episode: 1121, avg. length 680.4
first_0:                 episode reward: 0.2500,                 loss: 0.0094
second_0:                 episode reward: -0.2500,                 loss: 0.0100
Episode: 1141, avg. length 701.45
first_0:                 episode reward: 0.0500,                 loss: 0.0097
second_0:                 episode reward: -0.0500,                 loss: 0.0102
Episode: 1161, avg. length 707.55
first_0:                 episode reward: 0.1500,                 loss: 0.0095
second_0:                 episode reward: -0.1500,                 loss: 0.0101
Episode: 1181, avg. length 702.7
first_0:                 episode reward: 0.0000,                 loss: 0.0092
second_0:                 episode reward: 0.0000,                 loss: 0.0101
Episode: 1201, avg. length 676.45
first_0:                 episode reward: -0.4500,                 loss: 0.0093
second_0:                 episode reward: 0.4500,                 loss: 0.0100
Episode: 1221, avg. length 649.4
first_0:                 episode reward: -0.4000,                 loss: 0.0094
second_0:                 episode reward: 0.4000,                 loss: 0.0100
Episode: 1241, avg. length 664.85
first_0:                 episode reward: -1.4500,                 loss: 0.0095
second_0:                 episode reward: 1.4500,                 loss: 0.0100
Score delta: 4.4, udpate the opponent.
Episode: 1261, avg. length 668.85
first_0:                 episode reward: -0.4000,                 loss: 0.0099
second_0:                 episode reward: 0.4000,                 loss: 0.0102
Episode: 1281, avg. length 655.95
first_0:                 episode reward: 1.6000,                 loss: 0.0099
second_0:                 episode reward: -1.6000,                 loss: 0.0103
Episode: 1301, avg. length 721.7
first_0:                 episode reward: -0.1500,                 loss: 0.0096
second_0:                 episode reward: 0.1500,                 loss: 0.0102
Episode: 1321, avg. length 695.8
first_0:                 episode reward: 0.2000,                 loss: 0.0096
second_0:                 episode reward: -0.2000,                 loss: 0.0104
Episode: 1341, avg. length 729.7
first_0:                 episode reward: 0.1000,                 loss: 0.0097
second_0:                 episode reward: -0.1000,                 loss: 0.0102
Episode: 1361, avg. length 662.35
first_0:                 episode reward: -0.1000,                 loss: 0.0096
second_0:                 episode reward: 0.1000,                 loss: 0.0101
Episode: 1381, avg. length 681.85
first_0:                 episode reward: -0.9500,                 loss: 0.0096
second_0:                 episode reward: 0.9500,                 loss: 0.0104
Episode: 1401, avg. length 670.55
first_0:                 episode reward: -0.4500,                 loss: 0.0095
second_0:                 episode reward: 0.4500,                 loss: 0.0102
Episode: 1421, avg. length 664.95
first_0:                 episode reward: -0.1500,                 loss: 0.0096
second_0:                 episode reward: 0.1500,                 loss: 0.0101
Episode: 1441, avg. length 652.05
first_0:                 episode reward: -1.6000,                 loss: 0.0098
second_0:                 episode reward: 1.6000,                 loss: 0.0102
