pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
pong_v2 pettingzoo
Load pong_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (130,), float32) action space: Discrete(18)
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f81cd765b50>
No agent are not learnable.
Arguments:  {'env_name': 'pong_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 1, 'algorithm': 'NashDQNExploiter', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'exploiter_update_itr': 1}, 'batch_size': 32, 'max_episodes': 50000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 10, 'log_interval': 10, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash', 'marl_spec': {}}
Episode: 1, avg. length 1763.0
first_0:                 episode reward: -1.0000,                 loss: 0.0095
second_0:                 episode reward: 1.0000,                 loss: nan
Episode: 11, avg. length 1287.4
first_0:                 episode reward: 5.7000,                 loss: 0.0106
second_0:                 episode reward: -5.7000,                 loss: nan
Episode: 21, avg. length 1541.0
first_0:                 episode reward: 5.5000,                 loss: 0.0105
second_0:                 episode reward: -5.5000,                 loss: nan
Episode: 31, avg. length 1429.4
first_0:                 episode reward: 5.2000,                 loss: 0.0105
second_0:                 episode reward: -5.2000,                 loss: nan
Episode: 41, avg. length 1632.7
first_0:                 episode reward: 2.9000,                 loss: 0.0103
second_0:                 episode reward: -2.9000,                 loss: nan
Episode: 51, avg. length 1548.2
first_0:                 episode reward: -1.6000,                 loss: 0.0098
second_0:                 episode reward: 1.6000,                 loss: nan
Episode: 61, avg. length 1656.3
first_0:                 episode reward: -0.6000,                 loss: 0.0096
second_0:                 episode reward: 0.6000,                 loss: nan
Episode: 71, avg. length 1745.0
first_0:                 episode reward: 7.5000,                 loss: 0.0093
second_0:                 episode reward: -7.5000,                 loss: nan
Episode: 81, avg. length 2326.4
first_0:                 episode reward: -0.8000,                 loss: 0.0087
second_0:                 episode reward: 0.8000,                 loss: nan
Episode: 91, avg. length 2340.4
first_0:                 episode reward: 9.5000,                 loss: 0.0084
second_0:                 episode reward: -9.5000,                 loss: nan
Episode: 101, avg. length 2156.8
first_0:                 episode reward: 12.0000,                 loss: 0.0075
second_0:                 episode reward: -12.0000,                 loss: nan
Episode: 111, avg. length 1550.4
first_0:                 episode reward: 15.4000,                 loss: 0.0070
second_0:                 episode reward: -15.4000,                 loss: nan
Episode: 121, avg. length 2210.7
first_0:                 episode reward: 12.8000,                 loss: 0.0065
second_0:                 episode reward: -12.8000,                 loss: nan
Episode: 131, avg. length 1788.3
first_0:                 episode reward: 15.6000,                 loss: 0.0062
second_0:                 episode reward: -15.6000,                 loss: nan
Episode: 141, avg. length 3302.5
first_0:                 episode reward: 5.3000,                 loss: 0.0062
second_0:                 episode reward: -5.3000,                 loss: nan
Episode: 151, avg. length 1104.1
first_0:                 episode reward: 19.4000,                 loss: 0.0060
second_0:                 episode reward: -19.4000,                 loss: nan
Episode: 161, avg. length 1898.6
first_0:                 episode reward: 14.1000,                 loss: 0.0063
second_0:                 episode reward: -14.1000,                 loss: nan
Episode: 171, avg. length 1421.2
first_0:                 episode reward: 18.3000,                 loss: 0.0063
second_0:                 episode reward: -18.3000,                 loss: nan
Episode: 181, avg. length 1746.9
first_0:                 episode reward: 16.8000,                 loss: 0.0064
second_0:                 episode reward: -16.8000,                 loss: nan
Episode: 191, avg. length 1999.3
first_0:                 episode reward: 16.7000,                 loss: 0.0066
second_0:                 episode reward: -16.7000,                 loss: nan
Episode: 201, avg. length 2870.3
first_0:                 episode reward: 10.0000,                 loss: 0.0066
second_0:                 episode reward: -10.0000,                 loss: nan
Episode: 211, avg. length 1565.7
first_0:                 episode reward: 16.9000,                 loss: 0.0062
second_0:                 episode reward: -16.9000,                 loss: nan
Episode: 221, avg. length 3565.7
first_0:                 episode reward: 6.8000,                 loss: 0.0061
second_0:                 episode reward: -6.8000,                 loss: nan
Episode: 231, avg. length 1238.2
first_0:                 episode reward: 18.6000,                 loss: 0.0054
second_0:                 episode reward: -18.6000,                 loss: nan
Episode: 241, avg. length 1230.5
first_0:                 episode reward: 17.9000,                 loss: 0.0058
second_0:                 episode reward: -17.9000,                 loss: nan
Episode: 251, avg. length 1516.2
first_0:                 episode reward: 18.0000,                 loss: 0.0064
second_0:                 episode reward: -18.0000,                 loss: nan
Episode: 261, avg. length 1577.6
first_0:                 episode reward: 14.2000,                 loss: 0.0063
second_0:                 episode reward: -14.2000,                 loss: nan
Episode: 271, avg. length 2263.9
first_0:                 episode reward: 14.4000,                 loss: 0.0064
second_0:                 episode reward: -14.4000,                 loss: nan
Episode: 281, avg. length 1545.9
first_0:                 episode reward: 16.8000,                 loss: 0.0069
second_0:                 episode reward: -16.8000,                 loss: nan
Episode: 291, avg. length 2947.7
